"","data","ano","mes","tipo","descrição","valor"
"1274",2016-09-15,"2016","Sep","educação","kung fu",130
"1275",2016-09-20,"2016","Sep","pagamentos","saque ",70
"1276",2016-09-21,"2016","Sep","moradia","luz",120
"1277",2016-09-25,"2016","Sep","pagamentos","bco24h",80
"1278",2016-09-25,"2016","Sep","equipamentos","tim",10
"1279",2016-09-26,"2016","Sep","corolla","mercadopago (3/3)",52.04
"1280",2016-09-26,"2016","Sep","corolla","webmotors (3/3)",49.97
"1281",2016-09-26,"2016","Sep","educação","unipet (2/10)",198.9
"1282",2016-09-26,"2016","Sep","pet","pet shop dr hato (2/3)",69.3
"1283",2016-09-26,"2016","Sep","alimentação","hitamax",16.55
"1284",2016-09-26,"2016","Sep","alimentação","sacolao saude st",84.67
"1285",2016-09-26,"2016","Sep","transporte","carrefour pso 409",90.32
"1286",2016-09-26,"2016","Sep","investimento","uber*uber br aug15 3se",22.99
"1287",2016-09-26,"2016","Sep","equipamentos","loja wu lt epp",23
"1288",2016-09-26,"2016","Sep","steam","pagseguro*boacomp",14.99
"1289",2016-09-26,"2016","Sep","alimentação","coop capuava",26.54
"1290",2016-09-26,"2016","Sep","equipamentos","galaxy s6 (1/10)",199.9
"1291",2016-09-26,"2016","Sep","equipamentos","ferragens marukai ltda",24.3
"1292",2016-09-26,"2016","Sep","fast food","mc cafe-aricanduv",7
"1293",2016-09-26,"2016","Sep","alimentação","extra 1309-arican",45.41
"1294",2016-09-26,"2016","Sep","fast food","pastelaria naito",21.5
"1295",2016-09-26,"2016","Sep","alimentação","sacolao saude st",58.65
"1296",2016-09-26,"2016","Sep","pet","pet shop dr hato",70.7
"1297",2016-09-26,"2016","Sep","transporte","carrefour pso 409",102.49
"1298",2016-09-26,"2016","Sep","alimentação","carrefour sto 248",47.64
"1299",2016-09-26,"2016","Sep","fast food","espiga lanches",16
"1300",2016-09-26,"2016","Sep","alimentação","coop capuava",34.61
"1301",2016-09-26,"2016","Sep","transporte","gasolina ",32
"1302",2016-09-26,"2016","Sep","pet","pet shop kakazu",22.75
"1303",2016-09-26,"2016","Sep","fast food","espiga lanches",18.5
"1304",2016-09-26,"2016","Sep","fast food","pao do marques",25.4
"1305",2016-09-26,"2016","Sep","transporte","a p irmaos batist",33.99
"1306",2016-09-26,"2016","Sep","transporte","carrefour pso 409",91.62
"1307",2016-09-26,"2016","Sep","alimentação","sacolao saude st",126.1
"1308",2016-09-26,"2016","Sep","saúde","coop capuava",93.59
"1309",2016-09-26,"2016","Sep","saúde","esquina da fe",15.55
"1310",2016-09-26,"2016","Sep","alimentação","coop capuava",59.63
"1311",2016-09-26,"2016","Sep","transporte","carrefour pso 409",88.47
"1312",2016-09-26,"2016","Sep","alimentação","sacolao saude st",46.81
"1313",2016-09-26,"2016","Sep","investimento","facebk*jbleeasrn2",30.58
"1314",2016-09-26,"2016","Sep","fast food","mc donalds gi2",20.5
"1315",2016-09-26,"2016","Sep","lazer","estapar aero guarulhos",32
"1316",2016-09-26,"2016","Sep","saúde","coop capuava",29.27
"1317",2016-09-26,"2016","Sep","alimentação","panificad",10
"1318",2016-09-26,"2016","Sep","pet","pet shop kakazu",47
"1319",2016-09-26,"2016","Sep","transporte","carrefour pso 409",89.36
"1320",2016-09-26,"2016","Sep","fast food","wilson cardoso",45
"1321",2016-09-26,"2016","Sep","alimentação","mercadinho a mine",11.48
"1322",2016-09-26,"2016","Sep","pet","lord s dog",160
"1323",2016-09-26,"2016","Sep","transporte","shell",32
"1324",2016-09-26,"2016","Sep","saúde"," extra farma loja 18 ",11.8
"1325",2016-09-26,"2016","Sep","transporte"," a posto i batistucci l ",38
"1326",2016-09-26,"2016","Sep","lazer","netflix ",23
"1327",2016-09-26,"2016","Sep","telefonia","tim erick & aline",100
"1328",2016-09-26,"2016","Sep","investimento","pic (10/21)",82
"1329",2016-09-27,"2016","Sep","telefonia","vivo ",80
"1330",2016-09-27,"2016","Sep","beleza","cabelo ",30
"1331",2016-09-27,"2016","Sep","seguros","mafre",260
"1332",2016-09-30,"2016","Sep","moradia","conta água",62
"1333",2016-10-01,"2016","Oct","alimentação","hitamax m",11.19
"1334",2016-10-09,"2016","Oct","alimentação","padaria p",5.3
"1335",2016-10-11,"2016","Oct","telefonia","recarga de telefone celular (11) xxxxx-2922 no",10
"1336",2016-10-12,"2016","Oct","alimentação","padaria p",5.35
"1337",2016-10-12,"2016","Oct","fast food","rodrisabo",12
"1338",2016-10-15,"2016","Oct","educação","kung fu",130
"1339",2016-10-15,"2016","Oct","saúde","convênio ",278
"1340",2016-10-16,"2016","Oct","moradia","vigia",45
"1341",2016-10-19,"2016","Oct","fast food","açaí ",20
"1342",2016-10-21,"2016","Oct","moradia","luz",120
"1343",2016-10-22,"2016","Oct","alimentação","padaria p",12.9
"1344",2016-10-25,"2016","Oct","transporte"," carrefour pso 409 ",62.5
"1345",2016-10-25,"2016","Oct","alimentação"," carrefour sto 248 ",65.31
"1346",2016-10-25,"2016","Oct","alimentação"," boutique do pao ",5.98
"1347",2016-10-25,"2016","Oct","seguros"," serasa ",19.9
"1348",2016-10-25,"2016","Oct","alimentação"," padaria pao paulinos ",8.9
"1349",2016-10-25,"2016","Oct","alimentação"," sacolao saude st ",110.31
"1350",2016-10-25,"2016","Oct","lazer"," nivaldo ferreira ",65
"1351",2016-10-25,"2016","Oct","transporte"," a p irmaos batist ",50.98
"1352",2016-10-25,"2016","Oct","transporte"," a p irmaos batist ",50.98
"1353",2016-10-25,"2016","Oct","alimentação"," hitamax ",27.96
"1354",2016-10-25,"2016","Oct","roupa"," toalhas de mesa ",97.6
"1355",2016-10-25,"2016","Oct","transporte","auto posto miro",34.99
"1356",2016-10-25,"2016","Oct","lazer","japonês 5 anos ",164.12
"1357",2016-10-25,"2016","Oct","alimentação","hitamax",7.16
"1358",2016-10-25,"2016","Oct","alimentação","delivery ex morum",503.63
"1359",2016-10-25,"2016","Oct","alimentação"," sacolao saude st ",107.16
"1360",2016-10-25,"2016","Oct","transporte"," carrefour pso 409 ",85.07
"1361",2016-10-25,"2016","Oct","alimentação","hitamax m",7.48
"1362",2016-10-25,"2016","Oct","steam","pagseguro*boacomp",25
"1363",2016-10-25,"2016","Oct","alimentação","boutique",6.95
"1364",2016-10-25,"2016","Oct","equipamentos","ferragens marukai ltda",62.5
"1365",2016-10-25,"2016","Oct","transporte","carrefour pso 409",91.77
"1366",2016-10-25,"2016","Oct","alimentação"," sacolao saude st ",122
"1367",2016-10-25,"2016","Oct","alimentação","sagrado coracao",49.49
"1368",2016-10-25,"2016","Oct","alimentação","hitamax minimercado",11.67
"1369",2016-10-25,"2016","Oct","transporte","gasolina ",50
"1370",2016-10-25,"2016","Oct","alimentação","coop capuava",32.54
"1371",2016-10-25,"2016","Oct","transporte","carrefour pso 409",93.41
"1372",2016-10-25,"2016","Oct","alimentação","sacolao saude st",112.36
"1373",2016-10-25,"2016","Oct","pagamentos","bco24h",80
"1374",2016-10-25,"2016","Oct","transporte"," a p irmaos batist ",36.28
"1375",2016-10-26,"2016","Oct","telefonia","tim erick & aline",100
"1376",2016-10-26,"2016","Oct","lazer","netflix ",23
"1377",2016-10-26,"2016","Oct","investimento","pic (11/21)",82
"1378",2016-10-27,"2016","Oct","beleza","cabelo ",30
"1379",2016-10-27,"2016","Oct","seguros","mafre",260
"1380",2016-10-27,"2016","Oct","telefonia","vivo ",80
"1381",2016-10-27,"2016","Oct","pagamentos","saque ",20
"1382",2016-10-29,"2016","Oct","alimentação","padaria p",6.35
"1383",2016-10-30,"2016","Oct","moradia","conta água",62
"1384",2016-10-30,"2016","Oct","pagamentos","bco24h",80
"1385",2016-10-31,"2016","Oct","alimentação","gás ",56
"1386",2016-11-02,"2016","Nov","alimentação","padaria p",8.9
"1387",2016-11-04,"2016","Nov","transporte","a p irmao",143
"1388",2016-11-04,"2016","Nov","alimentação","sup cent",22.07
"1389",2016-11-06,"2016","Nov","alimentação","padaria p",9.17
"1390",2016-11-07,"2016","Nov","pagamentos","saque ",40
"1391",2016-11-08,"2016","Nov","seguros","seguro fiesta",132
"1392",2016-11-12,"2016","Nov","alimentação","padaria p",9.75
"1393",2016-11-12,"2016","Nov","transporte","gasolina ",50
"1394",2016-11-15,"2016","Nov","saúde","convênio ",278
"1395",2016-11-15,"2016","Nov","educação","kung fu",130
"1396",2016-11-16,"2016","Nov","moradia","vigia",45
"1397",2016-11-20,"2016","Nov","alimentação","panificad",10.3
"1398",2016-11-20,"2016","Nov","alimentação","padaria p",5.69
"1399",2016-11-21,"2016","Nov","moradia","luz",120
"1400",2016-11-23,"2016","Nov","alimentação","coop capu",39.42
"1401",2016-11-25,"2016","Nov","equipamentos"," mercadopago ",21
"1402",2016-11-25,"2016","Nov","alimentação"," hitamax minimercado ",22.17
"1403",2016-11-25,"2016","Nov","saúde"," coop capuava ",44.11
"1404",2016-11-25,"2016","Nov","transporte"," auto posto estrela das ",20
"1405",2016-11-25,"2016","Nov","saúde"," coop capuava ",75.51
"1406",2016-11-25,"2016","Nov","presentes"," armarinhos fernan ",88.8
"1407",2016-11-25,"2016","Nov","fast food"," pizzaria brasital ",48.5
"1408",2016-11-25,"2016","Nov","alimentação"," mercadinho a mine ",22.31
"1409",2016-11-25,"2016","Nov","transporte"," a p irmaos batist ",101
"1410",2016-11-25,"2016","Nov","fast food"," pastelaria naito ",22.5
"1411",2016-11-25,"2016","Nov","alimentação"," sacolao saude st ",79.73
"1412",2016-11-25,"2016","Nov","equipamentos"," capa celular ",24.13
"1413",2016-11-25,"2016","Nov","transporte"," a p irmaos batist ",50
"1414",2016-11-25,"2016","Nov","alimentação"," coop capuava ",29.59
"1415",2016-11-25,"2016","Nov","transporte"," a p irmaos batist ",34.49
"1416",2016-11-25,"2016","Nov","saúde"," coop capuava ",53.39
"1417",2016-11-25,"2016","Nov","fast food"," pastelaria naito ",16
"1418",2016-11-25,"2016","Nov","alimentação"," sacolao saude st ",54.16
"1419",2016-11-25,"2016","Nov","alimentação"," kiloucura restaurante ",20.35
"1420",2016-11-25,"2016","Nov","saúde"," drogaria esquina da fe ",22.12
"1421",2016-11-25,"2016","Nov","saúde"," drogaria america ",30
"1422",2016-11-25,"2016","Nov","alimentação"," coop capuava ",34.89
"1423",2016-11-25,"2016","Nov","equipamentos","capa celular ",43
"1424",2016-11-25,"2016","Nov","transporte","carrefour pso 409",101.81
"1425",2016-11-25,"2016","Nov","alimentação","sacolao saude st",60.59
"1426",2016-11-25,"2016","Nov","alimentação","palmito c",10
"1427",2016-11-25,"2016","Nov","alimentação","coop capuava",29.81
"1428",2016-11-25,"2016","Nov","fast food","habib s",15.5
"1429",2016-11-25,"2016","Nov","alimentação","coop capuava",19.84
"1430",2016-11-25,"2016","Nov","steam","pagseguro*boacomp",12.5
"1431",2016-11-25,"2016","Nov","alimentação","coop capuava",20.05
"1432",2016-11-25,"2016","Nov","alimentação","delivery ex morum",446.86
"1433",2016-11-25,"2016","Nov","fast food","pagsegurouol*salincleb",36.08
"1434",2016-11-25,"2016","Nov","alimentação","sacolao saude st",67.91
"1435",2016-11-25,"2016","Nov","alimentação","pao do marques",12.28
"1436",2016-11-25,"2016","Nov","alimentação","sagrado coracao",43.34
"1437",2016-11-25,"2016","Nov","alimentação","hitamax",17.37
"1438",2016-11-25,"2016","Nov","equipamentos","ferragens marukai ltda",11.6
"1439",2016-11-25,"2016","Nov","fast food","rodrisabor sorvet",12
"1440",2016-11-25,"2016","Nov","roupa","lojas renner fl 2",25.9
"1441",2016-11-25,"2016","Nov","roupa","extra 1338",158.35
"1442",2016-11-25,"2016","Nov","fast food","churrascaria lanc",16.5
"1443",2016-11-25,"2016","Nov","alimentação","coop capuava",28.82
"1444",2016-11-25,"2016","Nov","transporte","auto posto miro",49.97
"1445",2016-11-25,"2016","Nov","equipamentos","ec*alipay",167.59
"1446",2016-11-25,"2016","Nov","fast food","padaria l",11.5
"1447",2016-11-25,"2016","Nov","alimentação","padaria p",8.4
"1448",2016-11-25,"2016","Nov","pagamentos","estapar aero guarulhos",18
"1449",2016-11-25,"2016","Nov","alimentação","sacolao saude st",69.12
"1450",2016-11-25,"2016","Nov","transporte","carrefour pso 409",93.64
"1451",2016-11-25,"2016","Nov","alimentação","sup cent",123.37
"1452",2016-11-25,"2016","Nov","saúde","farma sup",9.72
"1453",2016-11-26,"2016","Nov","telefonia","tim erick & aline",100
"1454",2016-11-26,"2016","Nov","lazer","netflix ",23
"1455",2016-11-26,"2016","Nov","investimento","pic (12/21)",82
"1456",2016-11-27,"2016","Nov","seguros","mafre",260
"1457",2016-11-27,"2016","Nov","beleza","cabelo ",30
"1458",2016-11-27,"2016","Nov","telefonia","vivo ",80
"1459",2016-11-28,"2016","Nov","terceiros"," faxina ",100
"1460",2016-11-30,"2016","Nov","moradia","conta água",62
"1461",2016-12-01,"2016","Dec","saúde","previsão farmácia",60
"1462",2016-12-05,"2016","Dec","moradia","faxina ",200
"1463",2016-12-08,"2016","Dec","seguros","seguro fiesta",132
"1464",2016-12-10,"2016","Dec","alimentação","padaria p",9.15
"1465",2016-12-15,"2016","Dec","educação","kung fu",130
"1466",2016-12-15,"2016","Dec","saúde","convênio ",278
"1467",2016-12-15,"2016","Dec","alimentação","jacques d",7.2
"1468",2016-12-16,"2016","Dec","pagamentos","vigia",90
"1469",2016-12-21,"2016","Dec","moradia","luz",120
"1470",2016-12-26,"2016","Dec","pagamentos","saque ",40
"1471",2016-12-26,"2016","Dec","equipamentos","copafer lj 2",69.9
"1472",2016-12-26,"2016","Dec","alimentação","coop capuava",65.72
"1473",2016-12-26,"2016","Dec","presentes","celular ru  (1/10)",10
"1474",2016-12-26,"2016","Dec","alimentação","sup cent st andre 2800",39.54
"1475",2016-12-26,"2016","Dec","presentes","a nossa banca",27.89
"1476",2016-12-26,"2016","Dec","presentes","a nossa banca",28.8
"1477",2016-12-26,"2016","Dec","fast food","pastelaria naito",10.5
"1478",2016-12-26,"2016","Dec","transporte","carrefour pso 409",112.59
"1479",2016-12-26,"2016","Dec","alimentação","coop capuava",53.81
"1480",2016-12-26,"2016","Dec","fast food","ferraz grill",61.5
"1481",2016-12-26,"2016","Dec","transporte","carrefour pso 409",85.57
"1482",2016-12-26,"2016","Dec","steam","nuuvem*201133614083311",17.99
"1483",2016-12-26,"2016","Dec","alimentação","coop capuava",25.17
"1484",2016-12-26,"2016","Dec","alimentação","drogaria sao paulo sa",59.49
"1485",2016-12-26,"2016","Dec","alimentação","coop capuava",46.5
"1486",2016-12-26,"2016","Dec","investimento","uber*uber br nov29 kqh",13.45
"1487",2016-12-26,"2016","Dec","fast food","kiloucura restaur",24.53
"1488",2016-12-26,"2016","Dec","alimentação","palmito cia",19
"1489",2016-12-26,"2016","Dec","alimentação","sacolao saude st",89.54
"1490",2016-12-26,"2016","Dec","fast food","pastelaria naito",13.5
"1491",2016-12-26,"2016","Dec","transporte","auto posto miro",35
"1492",2016-12-26,"2016","Dec","alimentação","coop capuava",14.54
"1493",2016-12-26,"2016","Dec","alimentação","sup cent st andre 2800",82.25
"1494",2016-12-26,"2016","Dec","alimentação","sagrado coracao",54.82
"1495",2016-12-26,"2016","Dec","alimentação","hitamax",10.28
"1496",2016-12-26,"2016","Dec","alimentação","coop capuava",49.13
"1497",2016-12-26,"2016","Dec","transporte","a p irmaos batist",128.03
"1498",2016-12-26,"2016","Dec","alimentação","coop capuava",34.32
"1499",2016-12-26,"2016","Dec","alimentação","jacques de almeid",12
"1500",2016-12-26,"2016","Dec","fast food","pizzaria brasital",47
"1501",2016-12-26,"2016","Dec","transporte","carrefour pso 409",81.15
"1502",2016-12-26,"2016","Dec","alimentação","sacolao saude st",165.9
"1503",2016-12-26,"2016","Dec","transporte","a p irmaos batist",50
"1504",2016-12-26,"2016","Dec","telefonia","tim erick & aline",100
"1505",2016-12-26,"2016","Dec","lazer","netflix ",23
"1506",2016-12-26,"2016","Dec","investimento","pic (13/21)",82
"1507",2016-12-26,"2016","Dec","alimentação","padaria p",5.95
"1508",2016-12-27,"2016","Dec","seguros","mafre",260
"1509",2016-12-27,"2016","Dec","beleza","cabelo ",30
"1510",2016-12-27,"2016","Dec","telefonia","vivo ",80
"1511",2016-12-28,"2016","Dec","corolla","lava rápido",20
"1512",2016-12-28,"2016","Dec","pagamentos","saque",80
"1513",2016-12-30,"2016","Dec","moradia","conta água",62
"1514",2017-01-01,"2017","Jan","pagamentos","previsao saque",200
"1515",2017-01-01,"2017","Jan","alimentação","previsão mercado",600
"1516",2017-01-01,"2017","Jan","alimentação","previsão feira",450
"1517",2017-01-01,"2017","Jan","transporte","previsão gasolina",500
"1518",2017-01-01,"2017","Jan","saúde","previsão farmácia",60
"1519",2017-01-04,"2017","Jan","alimentação","pagseguro",10
"1520",2017-01-04,"2017","Jan","alimentação","coop capuava",76.02
"1521",2017-01-05,"2017","Jan","corolla","licenciamento carro",421.64
"1522",2017-01-08,"2017","Jan","seguros","seguro fiesta",132
"1523",2017-01-11,"2017","Jan","alimentação","padaria p",6.45
"1524",2017-01-11,"2017","Jan","alimentação","monigas com gas ltda",60
"1525",2017-01-11,"2017","Jan","alimentação","fam farma nacoes",17.12
"1526",2017-01-12,"2017","Jan","alimentação","auto posto estoni",50
"1527",2017-01-12,"2017","Jan","alimentação","ferragens marukai ltda",34.9
"1528",2017-01-12,"2017","Jan","alimentação","maria auxiliadora",25.9
"1529",2017-01-12,"2017","Jan","alimentação","pizzaria brasital",33
"1530",2017-01-12,"2017","Jan","alimentação","padaria stoalberto",13
"1531",2017-01-13,"2017","Jan","alimentação","sacolao saude st",165.95
"1532",2017-01-13,"2017","Jan","fast food","pastelari",5
"1533",2017-01-14,"2017","Jan","alimentação","padaria p",6.8
"1534",2017-01-16,"2017","Jan","moradia","vigia",45
"1535",2017-01-18,"2017","Jan","transporte","gasolina",50
"1536",2017-01-18,"2017","Jan","pagamentos","saque",20
"1537",2017-01-18,"2017","Jan","pagamentos","saque",80
"1538",2017-01-20,"2017","Jan","moradia","faxina ",200
"1539",2017-01-21,"2017","Jan","moradia","luz",120
"1540",2017-01-23,"2017","Jan","alimentação","hitamax m",7.78
"1541",2017-01-24,"2017","Jan","lazer","realizada transferencia entre contas no",40
"1542",2017-01-25,"2017","Jan","presentes","celular ru  (2/10)",10
"1543",2017-01-25,"2017","Jan","transporte","auto posto vila rosa",42
"1544",2017-01-25,"2017","Jan","alimentação","hitamax minimercado",16.39
"1545",2017-01-25,"2017","Jan","alimentação","coop capuava",60
"1546",2017-01-25,"2017","Jan","transporte","carrefour pso 409",111.28
"1547",2017-01-25,"2017","Jan","alimentação","pao do marques",7.55
"1548",2017-01-25,"2017","Jan","seguros","serasa s/a",19.9
"1549",2017-01-25,"2017","Jan","presentes","presente jr  (1/3)",30.83
"1550",2017-01-25,"2017","Jan","alimentação","hitamax",8.39
"1551",2017-01-25,"2017","Jan","pagamentos","mobills prem",69.9
"1552",2017-01-25,"2017","Jan","alimentação","hitamax",28.38
"1553",2017-01-25,"2017","Jan","alimentação","coop capuava",87.21
"1554",2017-01-25,"2017","Jan","alimentação","coop capuava",15.75
"1555",2017-01-25,"2017","Jan","transporte","carrefour pso 409",139.34
"1556",2017-01-25,"2017","Jan","equipamentos","decathlon (1/2)",70
"1557",2017-01-25,"2017","Jan","alimentação","coop capuava",44
"1558",2017-01-25,"2017","Jan","steam","pagseguro*boacomp",25
"1559",2017-01-25,"2017","Jan","alimentação","sorocaba",8.63
"1560",2017-01-25,"2017","Jan","alimentação","hitamax",35.09
"1561",2017-01-25,"2017","Jan","alimentação","extra 1338",320.48
"1562",2017-01-25,"2017","Jan","alimentação","padaria p",6
"1563",2017-01-25,"2017","Jan","alimentação","maria auxiliadora",88.55
"1564",2017-01-25,"2017","Jan","alimentação","carvao e gelo",12
"1565",2017-01-25,"2017","Jan","alimentação","coop capuava",39.13
"1566",2017-01-25,"2017","Jan","alimentação","coop capuava",38.27
"1567",2017-01-25,"2017","Jan","saúde","coop capuava",74.27
"1568",2017-01-25,"2017","Jan","fast food","bobs",7
"1569",2017-01-25,"2017","Jan","pagamentos","bco24h",120
"1570",2017-01-25,"2017","Jan","transporte","auto posto irmaos bati",50
"1571",2017-01-25,"2017","Jan","equipamentos","ferragens",6.4
"1572",2017-01-25,"2017","Jan","alimentação","sorocaba",10.08
"1573",2017-01-25,"2017","Jan","alimentação","hitamax",11.01
"1574",2017-01-25,"2017","Jan","alimentação","sagrado coracao",16.45
"1575",2017-01-25,"2017","Jan","fast food","rodrisabor sorvet",12
"1576",2017-01-25,"2017","Jan","alimentação","extra 1338",88.19
"1577",2017-01-25,"2017","Jan","saúde","fam farma nacoes",21.38
"1578",2017-01-25,"2017","Jan","alimentação","maria aux",8.68
"1579",2017-01-25,"2017","Jan","alimentação","capricho",8
"1580",2017-01-25,"2017","Jan","transporte","carrefour pso 409",108.87
"1581",2017-01-25,"2017","Jan","alimentação","carrefour sto 248",156.1
"1582",2017-01-25,"2017","Jan","alimentação","sacolao saude st",102.59
"1583",2017-01-25,"2017","Jan","fast food","luis fernando fer",23.9
"1584",2017-01-25,"2017","Jan","equipamentos","ferragens maruka (1/2)",52.98
"1585",2017-01-25,"2017","Jan","alimentação","carvao e gelo",12
"1586",2017-01-25,"2017","Jan","alimentação","coop capuava",83.49
"1587",2017-01-25,"2017","Jan","saúde","drogaria",9
"1588",2017-01-25,"2017","Jan","alimentação","hitamax",11
"1589",2017-01-25,"2017","Jan","alimentação","kartex descartaveis",34.49
"1590",2017-01-25,"2017","Jan","alimentação","google play*the olive",2.8
"1591",2017-01-25,"2017","Jan","alimentação","monigas com gas ltda",60
"1592",2017-01-26,"2017","Jan","telefonia","tim erick & aline",100
"1593",2017-01-26,"2017","Jan","lazer","netflix ",23
"1594",2017-01-26,"2017","Jan","investimento","pic (14/21)",82
"1595",2017-01-27,"2017","Jan","seguros","mafre",260
"1596",2017-01-28,"2017","Jan","alimentação","padaria pao paulinos",9.1
"1597",2017-01-29,"2017","Jan","alimentação","coop capuava",41.84
"1598",2017-01-29,"2017","Jan","alimentação","padaria p",7.05
"1599",2017-01-30,"2017","Jan","moradia","conta água",62
"1600",2017-02-01,"2017","Feb","pagamentos","previsao saque",200
"1601",2017-02-03,"2017","Feb","lazer","ferraz gr",29.38
"1602",2017-02-04,"2017","Feb","alimentação","padaria p",5.8
"1603",2017-02-04,"2017","Feb","alimentação","padaria p",5.8
"1604",2017-02-04,"2017","Feb","alimentação","pastelaria naito",5.5
"1605",2017-02-06,"2017","Feb","corolla","fiesta",471
"1606",2017-02-08,"2017","Feb","seguros","seguro fiesta",132
"1607",2017-02-11,"2017","Feb","alimentação","padaria p",5.79
"1608",2017-02-15,"2017","Feb","saúde","convênio ",315
"1609",2017-02-15,"2017","Feb","seguros","seguro residencia",177
"1610",2017-02-16,"2017","Feb","moradia","vigia",45
"1611",2017-02-16,"2017","Feb","alimentação","boutique",9.85
"1612",2017-02-18,"2017","Feb","alimentação","padaria p",8.7
"1613",2017-02-18,"2017","Feb","fast food","pagseguro",15
"1614",2017-02-19,"2017","Feb","alimentação","padaria p",6.35
"1615",2017-02-19,"2017","Feb","lazer","panificad",10
"1616",2017-02-20,"2017","Feb","moradia","faxina ",200
"1617",2017-02-21,"2017","Feb","moradia","luz",120
"1618",2017-02-26,"2017","Feb","telefonia","tim erick & aline",100
"1619",2017-02-26,"2017","Feb","lazer","netflix ",23
"1620",2017-02-26,"2017","Feb","investimento","pic (15/21)",82
"1621",2017-02-27,"2017","Feb","beleza","cabelo ",30
"1622",2017-02-27,"2017","Feb","seguros","mafre",260
"1623",2017-02-27,"2017","Feb","telefonia","vivo ",100
"1624",2017-02-28,"2017","Feb","moradia","conta água",62
"1625",2017-03-02,"2017","Mar","alimentação","padaria p",15
"1626",2017-03-07,"2017","Mar","transporte","auto post",20
"1627",2017-03-08,"2017","Mar","seguros","seguro fiesta",132
"1628",2017-03-12,"2017","Mar","alimentação"," hitamax minimercado, rs 11,56 - 12/03/2017 ",11.56
"1629",2017-03-15,"2017","Mar","seguros","seguro residencia",177
"1630",2017-03-15,"2017","Mar","saúde","convênio ",315
"1631",2017-03-16,"2017","Mar","moradia","vigia",45
"1632",2017-03-20,"2017","Mar","moradia","faxina ",120
"1633",2017-03-21,"2017","Mar","moradia","luz",120
"1634",2017-03-23,"2017","Mar","investimento","pic (16/21)",82
"1635",2017-03-23,"2017","Mar","lazer","netflix ",23
"1636",2017-03-23,"2017","Mar","telefonia","tim erick & aline",100
"1637",2017-03-23,"2017","Mar","presentes","celular ru  (3/10)",10
"1638",2017-03-23,"2017","Mar","presentes","presente jr  (2/3)",30.83
"1639",2017-03-23,"2017","Mar","equipamentos","decathlon (2/2)",70
"1640",2017-03-23,"2017","Mar","equipamentos","ferragens maruka (2/2)",52.98
"1641",2017-03-23,"2017","Mar","alimentação","hitamax",12.98
"1642",2017-03-23,"2017","Mar","transporte","auto posto irmaos bati",50
"1643",2017-03-23,"2017","Mar","fast food","olhaochurros",10.5
"1644",2017-03-23,"2017","Mar","alimentação","extra 1338",51
"1645",2017-03-23,"2017","Mar","alimentação","coop capuava",46.89
"1646",2017-03-23,"2017","Mar","alimentação","carrefour sto 248",100
"1647",2017-03-23,"2017","Mar","corolla","manutenção festa",45.9
"1648",2017-03-23,"2017","Mar","alimentação","coop capuava",42.61
"1649",2017-03-23,"2017","Mar","alimentação","hitamax",25.69
"1650",2017-03-23,"2017","Mar","transporte","carrefour pso 409",129.37
"1651",2017-03-23,"2017","Mar","alimentação","hitamax",15.15
"1652",2017-03-23,"2017","Mar","alimentação","sacolao saude st",91.24
"1653",2017-03-23,"2017","Mar","alimentação","cj ramos com de a",16.32
"1654",2017-03-23,"2017","Mar","alimentação","hitamax",27.15
"1655",2017-03-23,"2017","Mar","equipamentos","cafeteira (1/2)",35.49
"1656",2017-03-23,"2017","Mar","equipamentos","allfa tv (1/2)",60
"1657",2017-03-23,"2017","Mar","transporte","auto posto irmaos bati",73.98
"1658",2017-03-23,"2017","Mar","alimentação","coop capuava",28.86
"1659",2017-03-23,"2017","Mar","alimentação","coop capuava",19.25
"1660",2017-03-23,"2017","Mar","transporte","auto posto irmaos bati",50
"1661",2017-03-23,"2017","Mar","transporte","carrefour pso 409",79.42
"1662",2017-03-23,"2017","Mar","alimentação","carrefour sto 248",494.23
"1663",2017-03-23,"2017","Mar","alimentação","coop capu",33.89
"1664",2017-03-23,"2017","Mar","alimentação","coop jardim milena",40.17
"1665",2017-03-23,"2017","Mar","alimentação","sacolao saude st",53.9
"1666",2017-03-23,"2017","Mar","alimentação","cj ramos com de a",17.06
"1667",2017-03-23,"2017","Mar","alimentação","palmito cia",21
"1668",2017-03-23,"2017","Mar","fast food","limao city s gril",18.9
"1669",2017-03-23,"2017","Mar","transporte","auto posto irmaos bati",50
"1670",2017-03-23,"2017","Mar","alimentação","coop capuava",39.78
"1671",2017-03-23,"2017","Mar","alimentação","coop capuava",37.96
"1672",2017-03-23,"2017","Mar","transporte","auto posto irmaos bati",50
"1673",2017-03-23,"2017","Mar","fast food","bk filial best ce",25
"1674",2017-03-23,"2017","Mar","transporte","carrefour pso 409",107.49
"1675",2017-03-23,"2017","Mar","alimentação","carrefour sto 248",127.36
"1676",2017-03-23,"2017","Mar","alimentação","sacolao saude st",74.77
"1677",2017-03-25,"2017","Mar","presentes","coop capuava",13
"1678",2017-03-25,"2017","Mar","saúde","coop capuava",19.7
"1679",2017-03-25,"2017","Mar","equipamentos","carregador usb ",39
"1680",2017-03-25,"2017","Mar","alimentação","sacolao saude st",73.43
"1681",2017-03-25,"2017","Mar","alimentação","kartex descartave",5.1
"1682",2017-03-25,"2017","Mar","fast food","pastelaria naito",9
"1683",2017-03-25,"2017","Mar","transporte","carrefour pso 409",115.23
